"","BQ12_10_Probe_3A_S29","BQ12_3_Probe_4A_50_S27","BQ12_8_Probe_4A_50_S28","S_250754_Probe_4A_50_S24","S_349941_Probe_3D_25_S21","S_351946_Probe_4A_100_S22","S_503557_Probe_3D_10_S25","S_575533_Probe_3A_S26","S_687338_Probe_4A_100_S23","Saliva_1e6_1_Probe_3D_25_S11","Saliva_1e6_2_Probe_3D_10_S12","Saliva_1e6_3_Probe_1_S13","Saliva_1e6_4_Probe_4A_100_S14","Saliva_1e6_5_Probe_4A_50_S15","Saliva_1e6_6_Probe_None_S42","Saliva_1e6_7_Probe_4B_25_S43","Saliva_1e6_8_Probe_4A_10_S44","Saliva_1e8_1_Probe_4A_25_16hr_S16","Saliva_1e8_2_Probe_4A_10_16hr_S17","Saliva_1e8_3_Probe_3A_S18","Saliva_1e8_4_Probe_4A_25_S19","Saliva_1e8_5_Probe_4A_10_S20","THP1_1e6_1_Probe_3D_100_S1","THP1_1e6_2_Probe_3D_50_S2","THP1_1e6_3_Probe_3D_25_S3","THP1_1e6_4_Probe_3D_10_S4","THP1_1e6_5_Probe_1_S5","THP1_1e6_6_Probe_None_S36","THP1_1e6_7_Probe_4A_100_S37","THP1_1e6_8_Probe_4A_50_S38","THP1_1e6_EukmRNADep_1_Probe_4A_50_S30","THP1_1e6_EukmRNADep_2_Probe_4A_25_S31","THP1_1e6_EukmRNADep_3_Probe_4A_10_S32","THP1_1e8_1_Probe_4A_25_16hr_S6","THP1_1e8_2_Probe_4A_10_16hr_S7","THP1_1e8_3_Probe_3A_S8","THP1_1e8_4_Probe_4A_25_S9","THP1_1e8_5_Probe_4A_10_S10","THP1_1e8_6_Probe_None_S39","THP1_1e8_7_Probe_1_S40","THP1_1e8_8_Probe_4A_50_S41","THP1_1e8_EukmRNADep_1_Probe_4A_50_S33","THP1_1e8_EukmRNADep_2_Probe_4A_25_S34","THP1_1e8_EukmRNADep_3_Probe_4A_10_S35","Undetermined_S0"
"MT0603",158.29180896,0,110.67232271,165.39752149,11.05296633,0,143.86606694,0,0,48.63393235,67.8685985,65.42643426,32.79396067,59.43024288,0,83.76317979,42.7893927,109.07834032,86.99732388,86.67491174,86.35268694,99.68501905,56.48169862,51.37349884,48.98041768,86.52644479,81.87629131,0,76.24915973,66.39769849,4.31088074,31.74954017,25.70548342,115.65425533,97.69603027,63.0577073,76.21843597,107.86409611,0,105.44094688,83.79746301,34.97843874,37.33480126,45.3690645,69.55175473
"MT0608",384.75467142,1049.78149096,317.08787238,219.57543492,67.84467694,39.70348388,135.6463904,227.67927926,0,517.36247538,502.31104988,506.69821222,501.57942046,530.19571232,513.21934106,657.14302096,518.23481588,469.5663995,465.1916261,494.2522149,517.13947446,456.24556116,524.69615956,558.50262166,565.0964929,538.4045785,550.53005462,1124.9009762,716.25110834,637.4632466,348.4258666,357.0322018,271.18071204,561.65384516,515.95718314,584.33412986,552.47102644,563.21053252,792.06323762,632.81182476,690.69670322,288.33973492,334.51024548,355.33230284,491.83159788
"MT0610",159.33428578,0,166.86798512,88.49220758,344.83463768,0,105.95675766,306.45940169,0,107.64768242,99.61117596,96.13735703,103.0190681,102.08389197,71.36980011,91.08795959,93.18069942,173.19787973,165.69719505,164.64000822,152.16323505,171.90333595,101.9824898,112.54564305,113.46082583,117.07962218,121.80953614,0,83.78997672,114.36237212,74.01363869,133.37266448,136.8283356,137.99164098,119.64410254,108.44741642,114.10030544,115.2560236,351.87260447,115.46549239,130.05448609,146.58119426,110.81042533,133.16832219,129.42895056
"MT0614",63.58664697,129.42015317,111.39490054,0.36587705,0,0,15.25067775,9.88886052,0,15.77856742,15.36935939,16.56113536,15.3903288,18.20571137,0,18.79633525,15.7348884,24.43284305,19.67548429,20.56637968,20.29255921,23.19469075,12.34428272,15.17001948,10.3272169,16.66746158,12.11953589,0,14.27103216,14.71051967,8.38019413,9.63966388,13.54763102,11.95978553,12.27136834,14.52684156,9.32033718,8.70900492,0,1.67024396,9.44980806,14.95171139,16.35744495,6.67479813,19.8591624
"MT0639",24.56481872,0,127.23537216,20.30917616,276.06321392,0,69.29264368,137.64968048,0,62.58793008,73.57131184,72.05938272,73.20102608,57.80346624,121.32418896,67.26408832,78.9705592,112.1768856,109.51009472,104.31006144,93.19279008,113.39570736,95.92413792,62.4394576,81.82948592,52.0233584,85.22857616,0,75.25081616,89.75054816,45.80312048,46.74520864,56.4144256,81.75222224,92.27372752,74.0481976,88.0972248,80.0553208,0,100.31025888,76.16118016,60.98577472,65.52795808,44.79494032,79.372228
"MT0655",157.91062452,0,120.26151984,212.14492332,419.42964096,2.6465274,166.00891164,482.83847172,0,217.93375032,226.03618092,239.20290768,266.73238152,236.57497776,42.76977144,194.3422206,156.544047,324.2571816,307.82182728,312.7570974,282.794919,304.87109136,216.8947968,262.2909564,246.66454428,210.56172852,230.98783224,0,172.81086768,258.18004608,151.93823172,172.67153112,187.90720344,254.16655572,249.19139256,266.49234876,209.80009908,221.45349204,440.72144292,206.16674892,217.4960832,203.4463134,196.71816912,160.51369356,236.58721548
"MT0692.1",160.5634176,0,304.28997984,120.7507152,0,0,104.38292736,2.999472,0,48.42048192,35.52264384,48.55326144,56.11659552,53.21312832,0,43.48778784,35.5158096,92.37299808,77.62752864,79.33218336,63.51373824,85.30238016,86.82609024,68.4064032,77.625576,76.69036992,89.58451968,0,67.99407072,63.69880512,41.6389632,55.59155232,79.12129824,71.47356672,75.34521792,53.58380448,75.02889024,69.11597088,385.67937792,51.75439776,49.99051296,47.28816768,63.46936992,32.1990336,70.04651232
"MT0694",67.82910966,275.07640602,140.32724303,36.47685626,0,0,93.02067177,0,0,34.97422188,31.7589389,39.54326493,34.21541071,47.10935164,51.68360392,65.10577905,53.56441012,52.12181897,46.68338285,42.71605156,50.78761636,50.4454522,41.20939602,37.72570061,51.67181461,42.01938559,58.73626161,888.93691289,77.66632926,54.71446188,58.50778661,35.0142507,39.00927316,55.75941514,52.58790797,59.61424534,65.0258128,55.91203644,84.72776039,81.62461294,84.53520166,41.44435971,33.76933612,39.18602142,50.02652044
"MT0697",279.05309978,0,291.05782342,276.57129409,678.97638263,151.41096698,251.82891188,639.31935431,0,425.34972935,467.34581621,482.31357174,451.05880274,451.08872354,529.06519575,445.87315409,408.02583549,422.06554754,418.60682773,417.08435769,401.45834456,405.76918382,330.72046189,329.46004819,337.91728698,400.27098748,388.42895819,0,407.92709685,252.50524663,414.99576118,390.09966086,335.96146402,390.14279668,380.37078807,354.2173908,400.1458188,356.3953757,464.48414103,304.59711009,400.04508544,408.38663047,384.48053462,373.76801553,441.14703906
"MT0717.1",316.30389084,0,141.6230865,74.25362826,172.35828918,0,8.87553072,272.33485524,0,75.41992836,78.90969996,81.7349022,94.21931232,85.36360392,0,93.01171572,83.0507391,157.53927924,139.71797028,140.42844396,125.4700692,143.47264806,98.93519874,90.67346442,98.150913,73.07307,91.3626378,0,120.31661376,130.3395786,24.25000032,50.6269008,37.12416246,119.61013932,109.21941828,110.70365796,122.94646182,104.56126002,0,107.8590681,105.8211945,69.24266748,59.9946858,67.13611128,103.98171798
"MT0724.1",0.4701576,0,100.2534852,0.3603864,0,0,45.4483986,0,0,28.9258002,30.4227396,28.4713242,33.801471,31.9613514,26.4155826,22.5069438,33.870804,52.5875196,41.2575636,38.0512572,38.8062972,53.4474666,30.7658472,45.524193,27.4838916,28.6658196,30.5804994,0,43.8829248,25.4219064,16.9301022,31.2612696,18.209532,29.6123784,39.2866914,61.3946982,30.4500372,28.861767,123.397131,20.6179644,34.6612002,23.523126,25.7774286,21.3110766,30.296343
"MT0725",147.8746075,0,170.06281743,277.59030409,1.32943236,0,96.3394105,0,0,208.94770406,165.91263338,201.53180638,195.27648578,196.3326392,0,199.62572112,157.66336622,217.9071329,216.93116554,226.83949642,198.48099947,228.79779351,173.41204979,195.92282178,192.08621168,169.41466361,254.29120416,0,255.89775308,104.36559075,100.67460823,64.72459199,117.79352412,174.14907481,183.0797215,147.85733821,236.88992023,185.58740419,0,183.85108312,138.49031373,124.3712048,87.80413966,104.4559768,168.53463675
"MT0726",82.5496788,225.39045948,167.0326224,5.03640966,0,0,19.03209996,0,0,18.1225371,22.38473064,18.67448238,16.30550484,18.89739036,30.8607861,12.86695128,12.938493,26.8295103,22.96334478,21.01032864,21.43238838,24.12002694,21.11654898,11.76078522,19.2088608,16.50665904,19.02126858,0,27.6960207,10.7967924,20.92467882,26.87210766,40.64015694,17.08645644,17.40475338,22.30190244,23.5596168,12.2326329,106.00180098,18.66310488,22.56695268,11.7893655,14.42230104,15.34451568,23.75467266
"MT0726.1",950.75571824,2178.84411888,597.84313872,1634.2583524,108.31151568,62.20220216,1578.1485404,153.3587436,0,1578.99231568,1543.4860476,1513.97918808,1575.97172328,1638.3678772,1328.1459004,1465.04349584,1403.3110472,1007.13949856,1119.59341,1223.64335632,1370.09684104,994.09221568,2254.83221832,2227.18132392,2187.21495112,2227.13378544,2128.20188688,0,2110.98824256,1975.18900864,1080.72081512,1138.92336792,1278.29309528,2398.91532704,2537.47480488,2422.62563504,2310.20420168,2444.36211392,3547.68295816,2744.81329608,2458.567738,1455.03605648,1726.32467296,1589.14420392,1409.81609232
"MT0740.1",131.47316546,0,139.91904967,36.9270421,26.9143651,0,71.43853879,0,0,73.64349766,81.42414333,82.82777805,63.24984295,84.98458514,30.21410532,134.74190668,81.66345561,182.12305154,164.47325424,147.74009737,158.54924201,184.79733527,74.75377851,126.86743737,95.00408192,81.63090666,64.48473978,0,91.7301742,121.57384147,68.51367981,86.06531361,104.42230143,113.99716922,135.39515894,74.9318161,128.3420598,140.62014372,0,173.9384889,131.2755985,98.37088331,101.81425223,101.76920035,119.63826391
"MT0761",170.64687953,0,178.61402519,32.47036125,0,0,17.22205203,162.51154363,0,8.27502483,9.71797138,12.38528219,8.85642988,17.21338243,0,15.83339885,16.18581809,25.36540731,21.25298255,16.515588,21.52239037,18.50721186,19.65582549,14.44452893,23.49038957,15.5131655,9.66931325,0,2.49326859,4.70119897,6.06167595,14.36433513,6.56960614,5.61670873,13.7478182,17.24361766,12.4723033,14.67741606,0,0,10.00818624,11.92189207,22.46932743,19.77199813,17.53524133
"MT0762.1",46.24561238,0,86.48145667,0.75921422,279.34955815,0,2.89088077,7.15611753,0,8.65871098,6.67648174,5.88213634,6.30665252,7.75421289,0,4.27795667,6.15410013,10.7167405,12.32351607,11.49170318,10.68178238,15.35284484,2.46316298,6.79251847,4.20561759,1.98101782,4.03515349,0,0,1.1344083,18.93717703,8.2125623,6.91400659,7.09762325,8.32963739,11.34970745,8.18816084,5.44740962,0,0,3.39076458,8.59744774,4.64181532,11.29424172,10.68662806
"MT0765",79.47249552,0,189.10739952,181.48812216,54.21582936,0,146.59646304,264.25094088,0,96.07027176,101.195598,122.09984976,113.84213976,119.94602304,0,102.17925936,111.26102256,192.5472204,174.12278472,155.355378,182.1314628,190.41999504,144.89849136,121.473,149.74396344,125.96764824,91.4708868,0,146.93756904,109.25875488,104.46226464,179.50381776,96.4564332,136.40686608,129.84565536,130.17802512,162.77244576,123.31624848,438.20901312,146.29854744,156.85320144,130.61100888,157.09094496,146.6265,149.88914208
"MT0768.1",97.03176468,0,112.9350103,19.35065374,2.42329008,0,18.50737056,74.31275832,0,22.16804468,18.85183192,23.23775752,20.59399452,18.00193014,198.21118536,26.22524648,20.2007026,32.74324376,34.56916842,24.43167942,21.75467634,32.1127118,33.93400344,32.09373848,38.03702066,14.61725164,30.80722972,0,10.07343566,4.95166882,7.21339152,16.79131466,43.954858,25.36777008,19.95824122,26.35592706,21.23820492,13.5251091,0,1.76613664,13.83633038,27.08603218,31.01520084,14.67100938,27.12552316
"MT0771",19.9112186,0,92.42462593,1.31588366,0,803.3076233,27.42260157,0,0,9.08829831,8.78391241,6.49338963,9.09283011,14.59942029,0,6.45079071,14.61535712,13.52863148,14.58741102,15.69452976,11.13939099,14.84209818,9.60552775,8.32937287,9.78347643,8.75566419,3.98080865,0,4.73973409,5.47811537,0,8.4163079,2.56605622,13.33391514,20.64846693,4.07899765,19.46740432,10.79739115,0,18.55855183,12.44847695,15.3847057,16.52936285,6.31944404,12.33442665
"MT0772.2",102.43576794,1107.27459282,102.60364488,53.06990568,0,0,17.29841322,0,0,22.98803562,20.46350196,26.38385178,22.48416852,16.9141038,0,22.65287244,17.11765902,34.88390664,34.4171355,32.25883584,33.17146734,37.36248384,22.67496462,23.1696168,30.46806972,14.12044722,39.14781552,0,49.33242864,15.5749869,13.4277924,18.64792644,61.35494574,16.0859424,27.83827332,18.03607938,29.03798502,20.8918776,0,8.70171984,20.50886772,33.3928617,22.74951096,31.46635272,35.39143608
"MT0781",331.85449495,95.60045692,251.67363394,195.65517669,181.87857002,22.93905659,119.32606443,45.76745813,0,285.39081007,283.88971343,294.56088407,315.87230547,292.64628698,148.25881269,292.80035693,275.01803745,383.13035088,368.89598174,379.58155342,352.36888232,369.57674855,250.58190804,270.15546276,282.56577076,246.4737996,307.51112518,649.92295902,291.32732114,261.78009321,228.75384933,239.10607929,270.43660071,338.27132306,271.74391865,301.76415721,274.48202227,314.1237439,619.46475942,286.62718171,278.07211683,248.73073906,278.78698022,274.95651536,315.65565453
"MT0806",82.34405256,0,206.388666,186.83510208,0,0,229.99966044,18.52636632,0,22.7978124,20.14135992,19.8732864,27.45807108,22.20259668,88.21266564,16.17152064,10.61781204,35.89438908,29.1387822,29.18108424,29.9641056,34.29105504,18.99891576,14.55093816,20.33716344,27.28125048,18.25193304,0,18.11336736,32.83890984,10.18592652,33.20498148,11.56907796,26.31177252,20.25130668,19.30823136,22.49601288,25.8225528,151.49796288,30.47683716,28.14983952,19.37809236,21.8139768,11.88995676,32.28936876
"MT0827",44.72111037,0,96.21757748,1.317363,525.73817783,0,24.62459766,0,0,11.14974934,13.04768636,16.73770421,14.50285861,13.90855038,0,13.68506582,21.69397885,24.29376203,19.09251393,22.19168046,20.01606948,20.99017066,3.09328044,15.05204015,11.47469888,11.40397237,6.07229599,0,17.58128368,35.75155008,15.24413223,10.11781499,14.04122098,7.19728662,12.4831823,31.56504521,12.38657568,3.48746161,0,10.25282134,14.12895175,12.5112113,18.31807266,10.17462043,19.3147839
"MT0835",338.8308738,0,221.9571131,563.7564821,0,0,1134.7812392,9.3169662,0,479.1386674,440.8478752,433.8107668,465.742958,427.6695556,655.6615149,479.4088345,484.0233534,537.4146327,565.4851666,535.1247462,586.1844034,565.6143241,426.4353164,410.5880457,466.860297,479.9211086,412.877527,0,396.9975364,395.7546867,368.7399014,436.9618046,405.0557488,439.4482131,458.2644855,485.1432249,541.7312283,427.4878234,671.494401,412.4437604,411.1477282,448.5091942,511.9066849,532.7299129,426.4813066
"MT0853",321.63222028,0,168.8931924,122.5907234,336.32787032,0,122.92920008,0,0,152.07357944,160.59147416,132.86132984,156.23371984,144.55361568,0,199.70133788,140.4876416,292.0156558,270.658077,274.6838322,270.78356764,285.86033024,245.27754672,180.8128696,210.65827564,212.04863072,242.49248596,0,208.12806336,220.3636908,141.1508664,102.33326632,194.65928252,233.30827268,243.39644396,223.03805296,273.99334364,242.8427576,541.98595304,238.08088088,232.09890256,141.25760112,170.62995192,176.76381452,210.73639308
"MT0856.1",58.796416,0,150.3576505,71.2071195,263.9429595,0,66.661441,39.6854075,0,94.767063,78.7695705,83.3870945,79.5312805,93.037918,30.0747795,93.401682,114.635878,146.9164515,140.540559,114.427621,129.4747695,139.3837515,102.042343,107.897382,85.4770495,111.061116,79.252022,0,102.339009,128.132704,90.9159965,99.3747755,63.580419,106.3158315,102.79498,84.616908,96.098051,92.6759475,222.1968205,109.265928,128.506807,95.3727385,95.238437,97.3196355,103.921298
"MT0859",51.41867988,954.14966704,74.28523163,0,107.00857267,0,0,4.64932994,0,6.55005456,2.8411441,6.59374038,4.89335987,3.88341887,0,5.03811808,4.26672671,14.08773747,10.24925706,10.0485215,10.70560947,11.65385795,5.44170303,7.69958663,2.58450948,4.92780747,13.60539278,0,4.23909034,9.71618045,5.17684796,0,0,11.25348289,8.62262573,0,3.41524467,8.4561029,0,0.66797028,4.57879065,10.23344248,4.88333875,4.50386712,10.3280168
"MT0868",113.70053552,0,156.55798458,14.75898008,102.24781648,186.14315974,16.15920296,20.95602384,0,44.42848766,56.4924151,62.09653294,59.67419396,63.75602648,184.0413915,64.72069616,70.72147212,90.37271838,85.65503196,81.17322538,80.73256384,99.82879344,67.74850786,40.72628546,38.45065442,38.33961524,51.28450728,0,75.45896456,36.3243303,102.69941166,111.39058002,68.63269878,51.3325436,56.86290418,57.5786095,67.42686168,61.0899211,0,56.35906054,56.50612696,86.69238346,74.3630912,88.76314318,74.09100488
"MT0895",49.52118892,0,133.30381148,18.6348022,0,0,65.54928548,0,0,27.01815564,27.30030828,21.08440012,19.47271004,27.3000168,9.01469912,37.15087488,30.68477972,37.44915608,35.85038828,30.50027288,30.94031052,35.63284704,21.5758354,19.71405548,16.53488312,21.04300996,21.7813288,0,52.80733444,24.86965656,15.87380648,19.18725396,14.01610728,22.329797,27.20645172,25.10818436,22.53315288,33.16109664,0,33.16964672,51.30125728,21.08634332,17.20868772,27.59334284,33.65146316
"MT0903",40.93106373,0,134.92522557,64.95811839,247.44835062,0,105.42378087,149.7974517,0,34.11214083,35.1761616,40.22710461,37.69931745,36.34597602,62.74108305,39.57445314,35.2587987,75.57008418,66.03458013,70.49970783,64.77895026,77.89082454,44.62330752,52.56464202,43.38774666,42.77078352,49.85605215,0,48.8775744,67.72119426,37.00289556,53.01596772,26.00843805,57.30991857,47.3247234,46.97528652,45.81709578,49.47337881,0,50.93941545,40.45531014,49.57735626,38.23909209,49.72519494,53.1401958
"MT0910.1",10.2044677,0,92.2475407,0,0,0,25.8329904,0,0,13.7727898,12.7871982,6.1364723,18.5278016,15.6508975,0,5.230568,6.7888261,19.3173386,20.9117265,16.0571285,13.4489054,22.5592087,10.143854,19.6072023,10.7852955,11.5603439,11.4439766,0,1.2708703,15.1008809,5.4117672,7.336917,7.2811634,17.4552784,8.6173241,5.4742149,4.8649601,7.0586992,0,20.5209011,15.1698393,10.0593983,13.6063543,17.5381752,14.9130793
"MT0910.2",33.64866453,0,102.08710769,38.32063168,0,0,28.88818853,57.16461589,0,18.01360118,23.0002998,17.65436526,17.93649347,17.46314614,0,12.92649252,12.64676455,27.03030276,27.27332706,17.45854568,21.42624241,24.05880564,18.06670649,11.68336822,13.01800167,17.7837782,27.92889261,0,3.99519948,20.80448024,1.49794978,3.46224619,1.82138212,14.0294028,13.61396126,17.44124395,10.47884778,19.66226603,0,11.17371726,9.39603951,2.57355733,5.69806975,6.96289622,21.57395718
"MT0910.3",44.0433311,0,112.4054413,19.52077635,0,0,0,40.33464165,0,7.8565541,11.17261435,9.7482383,6.2581097,7.70931815,0,12.77612405,2.7856412,12.04480425,17.0007896,12.30121795,11.47434195,15.28892355,9.86124925,10.7091394,4.76637885,2.7143163,13.1146093,0,6.51158005,22.17184485,1.2546885,10.25812235,13.0891459,14.8431087,6.1203883,2.71698585,6.26105305,14.5474047,0,1.76601,12.7441579,6.14482495,7.32462915,4.5882035,13.14561715
"MT0910.4",51.9639705,0,79.85294928,8.8060284,0,0,0,1.80896976,0,8.1603288,8.10296136,9.79972344,6.13932696,7.32483648,0,8.38411236,3.7092978,9.35045046,12.37140216,8.6130135,8.763066,11.51411274,7.14957516,8.49954222,5.48231814,5.15902608,6.28982172,0,4.58421444,33.95312154,10.2771747,8.56708164,8.8117146,12.03383142,3.79591758,4.85557254,7.06011228,12.90268278,0,0,9.46284768,5.96065392,4.91091822,5.6880954,10.40783094
"MT0915.1",59.44754808,0,122.72145576,15.44146176,0,0,28.1634868,0,0,8.9876592,12.15900824,8.95262288,10.53366024,8.9764176,0,16.12738672,8.0138556,21.23744336,21.34676792,18.64157056,19.09235872,22.34886288,15.63978232,11.72583192,17.81016056,13.28532288,9.60276208,0,31.74468584,15.94986312,9.97307912,6.41117816,5.39418808,18.31144224,13.24672672,16.1799412,10.43707616,18.14000784,0,16.17375832,12.89308472,8.0063612,7.75520512,8.50736184,13.96881216
"MT0932",145.29128013,0,199.79693802,16.29599175,138.07861686,0,67.3026039,21.71607336,0,38.70651222,34.74844353,41.29003962,45.44173746,42.56040933,0,69.24151323,72.72169254,76.38927237,81.26024157,63.61164414,63.47037159,68.9617665,24.92751888,38.8756782,68.16757104,49.50758853,23.43075201,0,32.68830159,68.43404808,26.0447004,48.22972641,22.92171948,44.87935536,65.96272629,34.53829497,62.2844946,46.21724703,0,23.40619857,96.06036915,55.37107638,46.45077552,49.21123212,56.63494665
"MT0937",93.1957732,0,193.6305204,72.71382757,165.67984203,0,39.46962632,0,0,74.91514217,62.62601182,60.41775447,70.29367749,81.57185087,49.84885243,75.91721242,95.04967259,128.5362221,136.3204334,113.14895899,118.50524433,118.91903223,110.35232672,74.83256973,83.22653962,70.87011088,86.19433382,0,74.07090377,126.28380886,86.87037253,100.56517833,65.78690704,97.89203444,87.29452827,72.04760128,80.5303458,94.2288544,0,98.23093321,82.53643027,81.55629911,90.71036127,85.74212937,104.11301615
