"","BQ12_10_Probe_3A_S29","BQ12_3_Probe_4A_50_S27","BQ12_8_Probe_4A_50_S28","S_250754_Probe_4A_50_S24","S_349941_Probe_3D_25_S21","S_351946_Probe_4A_100_S22","S_503557_Probe_3D_10_S25","S_575533_Probe_3A_S26","S_687338_Probe_4A_100_S23","Saliva_1e6_1_Probe_3D_25_S11","Saliva_1e6_2_Probe_3D_10_S12","Saliva_1e6_3_Probe_1_S13","Saliva_1e6_4_Probe_4A_100_S14","Saliva_1e6_5_Probe_4A_50_S15","Saliva_1e6_6_Probe_None_S42","Saliva_1e6_7_Probe_4B_25_S43","Saliva_1e6_8_Probe_4A_10_S44","Saliva_1e8_1_Probe_4A_25_16hr_S16","Saliva_1e8_2_Probe_4A_10_16hr_S17","Saliva_1e8_3_Probe_3A_S18","Saliva_1e8_4_Probe_4A_25_S19","Saliva_1e8_5_Probe_4A_10_S20","THP1_1e6_1_Probe_3D_100_S1","THP1_1e6_2_Probe_3D_50_S2","THP1_1e6_3_Probe_3D_25_S3","THP1_1e6_4_Probe_3D_10_S4","THP1_1e6_5_Probe_1_S5","THP1_1e6_6_Probe_None_S36","THP1_1e6_7_Probe_4A_100_S37","THP1_1e6_8_Probe_4A_50_S38","THP1_1e6_EukmRNADep_1_Probe_4A_50_S30","THP1_1e6_EukmRNADep_2_Probe_4A_25_S31","THP1_1e6_EukmRNADep_3_Probe_4A_10_S32","THP1_1e8_1_Probe_4A_25_16hr_S6","THP1_1e8_2_Probe_4A_10_16hr_S7","THP1_1e8_3_Probe_3A_S8","THP1_1e8_4_Probe_4A_25_S9","THP1_1e8_5_Probe_4A_10_S10","THP1_1e8_6_Probe_None_S39","THP1_1e8_7_Probe_1_S40","THP1_1e8_8_Probe_4A_50_S41","THP1_1e8_EukmRNADep_1_Probe_4A_50_S33","THP1_1e8_EukmRNADep_2_Probe_4A_25_S34","THP1_1e8_EukmRNADep_3_Probe_4A_10_S35","Undetermined_S0"
"Rv0257",193.05504288,0,183.76699392,176.03040384,230.58780384,0,264.25371072,148.9209408,0,115.74147168,116.35395552,116.25923136,125.00267328,126.4465152,99.4762944,132.44636928,148.89379008,180.26462688,174.41304,176.5456608,168.5066208,186.97616352,162.88452576,153.26687616,156.64463808,143.70041856,140.78763168,704.20466016,157.35237696,200.41258464,91.65264,136.75719072,145.17960192,143.78626944,156.00712704,170.54542752,164.80820736,164.08522464,0,192.13616544,179.49970464,166.69146624,151.61910048,171.18089088,160.79043168
"Rv0258c",32.0455344,0,67.1729178,39.5469264,19.3884948,0,7.8402564,35.0228358,0,21.183093,24.0250656,20.0741562,21.4789044,22.8046656,23.576094,17.8459092,22.7369334,33.4807248,32.3388372,29.236377,30.028281,34.892592,24.1119852,16.6328316,23.3352684,25.2125148,17.2739484,0,16.4084814,8.9142084,13.4212812,15.8874384,28.0903536,22.6817442,20.0212722,26.117238,19.4693802,18.0316812,0,12.945054,15.9679848,15.1225866,19.575216,18.6588312,23.373372
"Rv0259c",53.69129469,172.14635889,84.24320355,27.55095849,50.85673857,0,20.73625191,0,0,6.79602231,5.34097476,7.23778902,8.41722354,9.24069465,34.1809875,7.5474828,7.48204776,15.17852358,12.28767408,13.6756026,11.22956703,14.93466579,7.81034562,4.89832596,7.55261496,10.50304563,7.79134059,0,13.14666936,3.76371765,11.79290178,6.03245313,6.078402,9.33435657,8.92121769,7.23161439,7.66752723,8.75249793,0,5.39005104,10.56110319,7.31637522,7.67939535,8.55138141,11.87269083
"Rv0260c",40.60571112,11.01400576,86.80295024,10.86095616,55.34317016,0,1.49727728,0,0,3.51309704,4.70331856,3.82415296,4.21008144,3.48909608,12.03213344,4.72071056,2.82202592,8.5768648,7.79926848,6.6289608,7.45647216,9.61238448,5.45795744,5.00046088,7.44516736,3.05916584,4.69183984,0,6.1085052,6.16642056,8.36807384,2.27035168,5.01446144,6.30625224,6.26903336,3.2383904,4.8406284,6.67757144,0,2.2135668,6.7450524,4.4897448,3.78154256,2.87724552,8.42572832
"Rv0261c",25.2467675,134.79782435,68.87373605,6.5513283,31.49989755,0,3.2322432,24.69379195,0,5.40216155,4.4909375,4.58157745,4.96281955,4.3593402,0,4.30524365,4.3016509,8.0504289,7.9329973,7.22666265,6.47937065,8.2388943,4.33870755,4.72364505,6.63868345,2.6719795,5.1893681,0,3.50888495,6.2577493,4.69202885,3.90141855,7.0173593,4.4203143,5.12849665,5.35699555,6.58633195,4.3845921,0,4.60416045,4.7313438,4.83614945,3.82751055,4.51526555,7.4139989
"Rv0262c",44.81424479,0,135.88739875,180.44050778,258.71632596,0,118.81948317,129.07663768,0,122.65945085,129.6447389,129.91391824,131.71530604,114.611662,100.94066249,100.66362663,90.56622136,169.91894396,163.9543488,169.82298218,151.8861729,171.5920086,121.96050116,112.95692924,132.66977969,117.46095992,105.33320541,0,102.41151527,123.04563622,87.84646249,92.35114788,93.54047536,127.7311151,129.83497892,107.56632769,113.21703617,123.09586183,180.11156277,108.74012919,91.04415966,91.61908857,108.18605747,79.00189157,129.15941173
"Rv0263c",84.0763476,0,109.02592224,190.579068,37.60636248,0,138.90407472,73.19850444,0,176.24274516,177.33503016,199.84972536,203.44660812,182.94378444,230.76547812,163.89273672,139.24233072,220.1933808,214.42959252,216.76402872,195.07965804,219.38936508,158.79117852,161.9067042,156.60707832,160.15735692,157.91274648,0,141.71996196,141.1283898,171.06197868,176.5339272,203.284809,165.41921088,159.17932728,136.32055056,159.22771668,158.18429088,109.40533272,145.4763888,139.40817012,195.81085476,184.32020448,175.29262164,178.67461788
"Rv0264c",86.51593125,0,114.31214631,185.58505601,77.4638668,0,108.78998417,59.18102986,0,181.32535945,183.37328244,182.46760516,192.24705737,179.70212963,52.41910685,152.16529234,146.83094105,216.8749714,202.9916167,197.66982101,184.78191613,208.88040236,151.82503558,155.15844275,140.25180665,140.55460587,161.38989166,0,137.30647215,117.63488122,152.77779636,167.62385169,123.49248714,146.70747765,129.41454514,151.44512405,136.73623865,175.862104,86.89720297,122.82662182,137.82418139,166.67004461,141.06132896,154.95640222,179.58724589
"Rv0265c",38.83632795,138.39408905,122.22806435,65.1302344,196.971376,0,22.0966501,121.427936,0,69.0347987,64.6600269,80.6232322,74.2510965,73.5072961,57.95002045,68.7643082,62.29066585,96.27028355,90.9189344,85.25404895,81.3862287,95.01633225,63.4894526,66.9017048,61.10942705,50.6457105,53.1788201,0,43.1879287,43.5798006,50.4997038,61.65913355,55.8631717,54.4015535,58.3734011,60.2125426,51.6411931,61.89995735,104.0426681,74.08424555,59.83162605,65.58890485,64.3687891,64.72430475,73.24524025
"Rv0266c",60.96294484,187.8452576,95.16112732,29.8456088,98.08816948,9.36486376,29.88165516,122.15518728,0,31.61469808,28.77888916,29.64681944,33.15031188,30.30634152,16.97647532,27.32858184,25.75526996,50.6942016,47.59810104,46.07152312,40.86423292,48.34934216,28.35313404,31.53901044,31.15202216,29.96521276,30.554391,93.1992726,28.29716988,27.19974768,29.83433824,29.427335,29.73649812,29.54188664,31.61897312,34.1327938,28.44038372,30.96032548,0,26.43276664,28.14929236,33.3929204,31.20808348,30.72354656,38.57766948
"Rv0267",83.61115443,0,133.98027943,55.65952305,180.84558753,0,80.50223147,91.01311991,0,115.55145825,115.10427413,124.00110153,126.24761136,110.96313552,149.7335864,101.97597168,110.06098935,164.94037665,162.73847278,157.26355974,147.38811881,162.19083154,127.97740425,129.53458332,120.39842058,125.79883417,122.41384155,234.41125434,119.71986647,97.82686772,107.82356939,107.59997733,114.00083888,127.73647584,128.22020686,113.52066884,110.55830832,114.65212338,106.17474194,124.07475759,125.9153157,129.27903615,121.06882192,130.65498008,130.41330199
"Rv0268c",245.05146435,0,215.3081985,322.46304565,331.9716479,0,202.3955352,74.6107923,0,344.6627367,348.572708,333.61140835,368.1884911,353.10385195,315.0542711,377.9506488,332.06933715,457.1064471,456.48527445,441.90152465,460.294282,462.38570515,471.6923799,435.8658571,427.8525007,512.66106835,445.8987068,745.22151585,463.71646195,467.37888105,329.9091495,297.9177211,293.04428275,538.0597276,540.44345445,484.5292931,481.7023081,479.727348,337.5422273,457.3393732,532.3546754,303.1652165,295.22073375,279.30033305,395.04102835
"Rv0269c",102.43795744,0,106.80294592,62.24875392,182.9446524,29.55975488,53.70433056,127.84205816,0,47.34154832,48.19616128,52.85782224,54.82927592,52.05546288,42.48580256,53.84264264,46.67867408,90.94344512,83.0714936,80.30461216,74.34258304,83.01092208,40.19538864,50.67447488,51.4036792,55.12669488,58.51774024,0,51.49357672,56.4866748,50.50715672,41.8562,48.52418592,55.39969328,55.87680064,56.43698056,52.04970432,59.86257728,0,36.15383928,53.3770524,42.63808448,60.97600552,44.51665472,64.56230872
"Rv0270",264.07498851,45.55982925,238.82588325,261.94736394,89.24834745,10.50572115,169.98700518,116.36168886,0,346.58732367,336.63010941,356.46317658,352.31111991,330.2330859,358.76171052,308.98483659,289.3250034,367.50113235,367.14819591,354.30765669,336.38895639,360.07915797,290.60525709,299.47859667,300.79958157,274.71412206,293.96492496,209.10766473,267.36501915,302.83816347,244.58576148,243.35311176,243.21120948,299.66294835,296.41738851,298.89218853,294.76388331,289.19745306,284.14102203,280.13127192,264.40963128,314.1831699,294.44561388,273.12358347,313.93170774
"Rv0271c",162.30791616,0,167.22597672,146.95193856,169.64432736,7.47557592,128.98805352,151.3329528,0,167.03154024,160.76237136,163.05976224,162.72165672,152.10938496,255.10084944,144.27515256,147.34184376,200.9025252,191.59491096,192.60791376,181.60395384,196.86327624,146.77833456,143.03674608,141.80856816,140.17622136,148.16463288,0,138.17433264,146.72737944,158.89964736,156.2356236,150.96200328,143.65346256,142.90114728,135.5246664,146.29599696,143.56356384,89.86052712,138.87916488,129.17188608,177.76646088,181.80965112,159.27857328,169.98430968
"Rv0272c",146.12180664,710.50302901,138.51459882,106.08413819,179.98920894,0,86.99765765,143.09243093,0,84.61778364,79.57079511,77.87081911,84.02112902,72.37592386,49.05613352,78.84849009,81.04219825,129.52551377,124.1509103,112.74545719,113.91326679,128.95121753,89.87930175,81.97663071,95.19172675,92.89472657,82.92972595,0,91.51368085,82.44920556,78.8945927,99.199143,104.76804264,84.56881694,88.6722264,87.20211672,87.24323027,86.78626933,42.83172683,72.20906752,79.43812307,78.08913668,80.06665224,82.84214023,104.35644519
"Rv0273c",109.1898066,509.9053576,130.6419383,73.5934454,110.4508802,0,32.7681188,45.0897783,0,67.73684,64.3835526,60.1584491,68.9239245,62.0576636,30.8192966,85.7895769,60.9218766,109.8670543,103.6512457,87.0313385,89.3653144,100.8878192,62.3759495,51.5967153,75.0189124,78.1612162,69.9991201,0,62.9029257,58.8980997,64.9446869,53.6525984,41.9899609,60.8435423,67.884094,71.4249492,66.7443239,55.6051623,0,62.5332216,70.4612804,60.4349728,59.7049792,64.1866909,78.1106429
"Rv0274",175.94081595,1142.903788,188.1840533,125.22004875,186.291018,0,112.2817704,191.64673955,0,106.55389145,102.1125394,109.139464,109.6211855,105.58544095,79.6446881,120.00063135,108.2839827,159.0285856,159.8275823,137.820421,136.37535665,154.8154754,108.5109226,116.69367835,122.3837006,105.56380855,116.46834085,0,118.04470185,86.1832813,46.70024545,60.91633765,46.92618385,117.92512275,118.5844102,91.13439685,116.45672345,115.3685937,178.48522685,123.35385365,122.09336575,78.806032,77.7071862,77.7802957,126.07192465
"Rv0275c",238.14291897,575.6829001,166.17255479,103.58686151,284.12311895,0,142.66694651,891.47582227,0,168.98196051,162.67529597,162.43318476,161.09683117,174.71010898,176.63522558,156.8381375,158.47263344,226.65413705,219.09996207,208.73659939,189.44727989,210.21303083,171.78820494,152.68954393,160.34128286,165.86601867,152.13817135,0,148.99574008,87.82259838,83.72447644,70.0770785,88.4114704,155.53524998,161.89859972,147.10212737,144.36041686,155.56446466,194.14343069,136.41914737,138.62180343,102.8225924,104.15960005,104.10574911,162.69328262
"Rv0276",433.91532152,0,377.62199504,509.20970944,275.61900984,36.76915136,361.01880808,269.7606176,0,366.6798956,364.04791128,400.05523848,399.81088176,366.77222208,324.27328728,358.69694872,357.0807648,468.46675528,462.9096004,473.60567016,465.16119544,457.50343016,440.35444,473.2918856,493.6936328,484.11457752,458.93088328,0,429.47225344,382.58002112,353.40422608,336.6246464,386.958262,508.4705748,499.84029696,492.61854688,484.5932532,513.90654464,416.982666,419.54574528,462.44190352,468.09765848,444.84717408,441.16969432,403.75927648
"Rv0277A",865.52358192,620.61125184,561.69838368,863.95134168,711.4968288,137.67360696,674.82546984,376.20834912,0,914.12130744,904.45254264,841.98931704,859.01178456,894.3333336,836.4090672,1015.13269224,989.72924112,694.89171,720.05171616,780.29409024,883.26775512,764.59605264,928.59349104,916.67423088,888.80749848,923.66215704,869.70833784,0,1021.37779656,1015.14274272,1053.2385288,947.2333752,839.48786424,898.42195008,907.58260728,919.27243224,1005.91203672,910.09705464,928.09299744,1112.74559352,976.99000392,880.6464072,925.37896176,1037.3663844,839.41040448
"Rv0277c",195.5795846,400.70427061,193.34521402,149.15750988,252.56601191,24.21835115,114.78269666,132.67601281,0,132.36178032,132.39771127,133.88097652,122.6486646,140.90764498,87.2124333,152.74846684,152.94094983,179.66692495,178.7573671,189.76655079,190.16493891,194.51537519,160.1195973,178.37465794,182.72176838,168.40931289,190.64564157,0,191.88154747,222.09294352,139.92747242,145.44997035,154.93799797,198.20064347,183.98938854,211.03838587,206.56014231,192.68646014,174.08076094,243.8476193,219.84491324,186.82389507,200.08900791,203.92667093,181.94459084
"Rv0278c",42.8458979,0.8065015,136.2255791,34.73963435,31.02876,1.76665165,50.7494367,214.4446152,0,37.65412145,37.7611566,43.70015625,33.68810415,28.7756569,45.69908385,59.2830493,78.59203205,39.9664149,42.8722829,45.07340755,42.19814615,51.97115015,34.03321995,34.3158033,33.18116035,37.86273885,37.28543505,0,45.94323305,49.99139565,43.5771142,40.1993065,43.04422515,32.0961212,31.61424315,39.35401905,36.30549615,34.27490655,0,54.1135242,44.7515985,40.02050415,37.2580826,50.19456015,44.62380715
"Rv0279c",58.03708199,84.1391134,147.04675228,9.18061858,7.70837755,2.40124091,19.39627102,38.42905672,0,65.60345348,65.60000267,81.06569653,57.60311649,43.15206534,91.79531052,127.06781722,161.50920156,58.20763566,70.16218263,70.82641127,66.5012915,85.54411592,76.07415215,79.79757614,75.39350602,85.17477468,87.44132943,0,105.00480206,117.4613896,62.38207006,58.05078066,59.58325401,63.85912131,69.41482084,86.12615254,75.62753368,80.96562304,43.73462481,91.122298,89.89642389,67.54573666,72.67813683,89.32233459,79.04498585
"Rv0280",422.39551704,758.92222665,269.59844772,983.66081772,1067.73585975,129.19557861,2117.08906794,2386.56159273,4.42541988,1414.01628102,1353.20463936,1407.31990623,1393.16398284,1243.83451059,1513.36917333,1329.37421148,1355.74016718,809.5916073,884.55408153,924.93626253,956.8241109,836.33623017,1095.51047529,1086.25955697,1053.57185094,1091.46761556,1076.81309127,1618.13645217,1028.57397825,997.04323593,1169.02805502,1038.44373066,1130.43634536,986.66709666,1042.19042445,1009.22631684,1012.26358989,1021.14826863,1190.83323492,958.20716691,992.19318177,1118.08092522,1096.65022005,1104.2857014,1054.65889074
"Rv0281",544.88397461,122.6819433,310.74022001,741.94640725,777.02073417,70.1088248,1096.71665954,566.77100353,0,951.06683889,911.85089896,927.36953153,962.58471725,928.23326312,680.9757971,841.57838652,797.16257113,686.91530269,698.56068255,701.34179384,708.9338403,666.75682982,719.25866891,680.36221131,683.71562219,752.95488676,691.6482798,1332.5946774,666.09831493,577.98676405,675.07587769,684.92676501,581.29524583,652.99990369,688.98119128,664.81394982,652.58947029,674.88049682,742.14773819,673.55168833,591.42335784,693.43427224,640.99776249,623.69993756,728.19603834
"Rv0282",872.65238907,667.27051155,577.14771852,1207.11004062,1098.56668353,119.05394403,1707.13603287,977.4951579,2.76569469,1226.04909672,1219.38314808,1241.22864501,1304.85228783,1253.73302547,1172.1983901,1154.71767546,1123.83722346,796.26357795,835.89683196,862.1460972,915.08944275,787.39767243,1016.68502853,1037.69199564,992.33396397,970.05929043,1014.81645282,606.76486929,960.60352863,919.49904795,1516.49802936,1320.02357637,1297.75044465,996.51593046,999.90859524,996.98563491,975.76512573,1008.29499474,1265.61792468,912.3312369,896.34300402,1280.05134222,1177.03882386,1209.41781477,1048.50081462
"Rv0283",558.36037314,758.77221924,467.80385526,861.49044864,749.33059959,82.80816246,1117.84875462,978.79935222,6.14302452,978.31629261,961.70857596,991.27514115,1016.43189678,908.5599189,713.66304681,794.13842043,795.54034683,663.70001715,693.16060338,723.86352171,728.71101603,662.95545237,768.40764687,768.03567741,776.3636835,736.12996047,825.0576777,449.23928301,669.17910852,655.09099992,994.3799283,889.45627257,933.97880556,699.92719308,728.25632874,726.54241113,697.30744743,722.92660929,619.1455653,656.95209894,603.89346141,830.69761509,828.36493056,802.28826504,766.76372127
"Rv0284",382.77961623,804.15828234,354.71645649,520.40049849,350.65992924,67.29205473,744.57170946,392.68807488,2.61647379,571.05931041,569.27443842,579.49063362,597.80880261,555.48049041,496.24729344,529.22995929,498.62448972,495.9791622,509.76159066,491.92175727,490.48225236,489.89563299,463.07109915,463.89293676,458.12625003,461.88710883,442.96772904,574.02389403,441.02147364,411.67997298,446.42655621,449.09481312,478.09105641,447.33451617,461.1045474,423.250209,433.93442706,443.01600144,346.66615611,384.23426112,415.06277112,476.23015539,468.95495616,449.96196096,494.56116045
"Rv0285",723.07932491,546.29549713,688.03065183,1493.92882038,708.83440972,227.94843766,2538.34030358,977.51813237,0,1135.7682302,1158.31644967,1257.65184696,1281.79877595,1107.23639209,1141.94739281,1015.06767459,853.46595043,871.46928246,871.44794307,951.99206142,923.31138442,842.01756901,850.78282411,859.52257931,838.75988968,834.1809129,804.74624412,0,727.57240729,714.00753417,1099.68197961,1008.92488289,1100.59192341,784.24687451,786.09454358,777.69970808,768.24608989,868.05269849,459.763197,588.09238322,610.80930466,969.78293902,896.76853851,782.04676998,915.42413114
"Rv0286",387.1722563,702.3915296,398.08912212,877.10721716,286.00891381,13.4018485,1622.29311121,231.86142945,0,618.11770573,626.195317,639.47206583,621.27000478,558.81857207,585.86490809,612.6363556,619.96667649,469.06682384,496.54610631,486.16543256,495.36894086,493.60608687,510.84479777,513.43267168,482.69548194,474.51096302,525.90129318,1250.85057319,476.72212036,516.66966994,539.78097753,494.29986436,523.39894539,464.22006807,477.94618342,495.92816828,475.71246325,465.79639479,742.58372641,492.36253236,454.00205933,493.20503552,466.96859878,492.63387697,532.65372211
"Rv0287",1098.83841214,118.36227248,1060.59297913,1897.90791521,131.58064514,103.87990998,5403.69211066,243.24288971,16.60504109,1250.70800127,1260.46424342,1208.35480634,1255.9883988,1178.40681864,1322.67165514,1203.53845959,1299.90015226,790.94523093,830.83329707,876.41495664,952.64498634,778.70284134,1031.07889839,1007.20509548,943.45522244,1054.24257852,994.57503996,0,1112.08785139,1143.75957345,1594.18852524,1580.25049451,1620.23524644,942.79933803,968.22841851,937.55810696,1025.6127165,1037.03712175,304.74058877,1174.45213401,1016.55449859,1483.65544356,1409.95441884,1472.86733949,1041.02482104
"Rv0288",2602.21184845,90.7754781,2552.86267315,3748.63572755,293.06319025,339.6660873,8588.7035071,776.454207,0,1888.95855945,1921.0896445,1811.13277035,1895.5459225,1882.68906395,1841.77571025,2105.1615243,2172.1385352,1029.96908515,1121.44253815,1196.63964835,1333.0863318,1037.6949708,1891.1036097,1800.64790445,1739.8983666,1743.47535565,1738.20741285,4450.116062,2103.96065605,1979.009706,2804.6193828,2996.09875145,2821.50870295,1662.64596695,1685.3293044,1677.8097204,1702.52495445,1653.5355633,1664.19899815,1586.3716213,1812.42223505,2536.2599948,2651.92662965,2632.01095215,1837.9794
"Rv0289",1110.25603128,417.2800116,818.29898272,2112.79417904,639.72064208,344.91486228,4044.70314412,708.74943624,0,1345.09684404,1360.97101532,1325.70650176,1374.73343516,1297.4899978,1068.17454496,1028.04632628,1005.01374908,883.31470192,905.63090824,980.873111,1035.93857848,869.48937064,1242.48057212,1179.19805104,1129.51488624,1193.5378822,1181.58796264,1417.74871044,987.79023588,936.5591122,1543.20159404,1644.66870776,1708.91382208,1115.20735444,1099.09612032,1165.12179712,1093.90664964,1109.83264452,997.94826408,865.839784,863.49253648,1488.85201536,1423.1941656,1361.27810028,1126.89164792
"Rv0290",665.92912584,602.09604678,541.935993,1098.22073622,333.92329152,95.42921304,2183.70309876,389.83386648,0,910.56857724,919.17269646,930.58333608,944.60388486,896.35285476,749.41470366,721.86413898,709.18857474,656.32403646,686.49590004,710.72265108,701.57359362,651.88546584,754.39190946,759.10029528,739.08918558,777.09166128,716.2023324,542.69523528,610.042215,640.5650595,1089.89594208,1098.25247268,1026.65103804,668.90815104,686.57772924,681.82953462,643.57327782,684.82846422,658.26018168,567.21170592,555.21023736,877.60755432,812.05871598,822.50587206,771.14466888
"Rv0291",482.8866048,1.5671552,405.9593472,888.84704,306.3284672,68.6632448,1380.8179008,436.4889536,0,684.775232,666.835744,702.9033792,698.50144,643.473664,573.5815232,534.225408,517.4334336,547.7886336,564.4811648,570.9204928,555.909248,534.7708224,535.095808,550.3486976,544.5399744,542.43872,538.1300224,820.00928,439.55744,443.5530112,915.8929792,910.3152384,836.0776256,503.9769408,516.5529152,520.0654144,473.154336,512.577472,578.8746432,415.7098944,423.9019904,730.9998912,693.5491904,668.5076736,584.7603968
