"","BQ12_10_Probe_3A_S29","BQ12_3_Probe_4A_50_S27","BQ12_8_Probe_4A_50_S28","S_250754_Probe_4A_50_S24","S_349941_Probe_3D_25_S21","S_351946_Probe_4A_100_S22","S_503557_Probe_3D_10_S25","S_575533_Probe_3A_S26","S_687338_Probe_4A_100_S23","Saliva_1e6_1_Probe_3D_25_S11","Saliva_1e6_2_Probe_3D_10_S12","Saliva_1e6_3_Probe_1_S13","Saliva_1e6_4_Probe_4A_100_S14","Saliva_1e6_5_Probe_4A_50_S15","Saliva_1e6_6_Probe_None_S42","Saliva_1e6_7_Probe_4B_25_S43","Saliva_1e6_8_Probe_4A_10_S44","Saliva_1e8_1_Probe_4A_25_16hr_S16","Saliva_1e8_2_Probe_4A_10_16hr_S17","Saliva_1e8_3_Probe_3A_S18","Saliva_1e8_4_Probe_4A_25_S19","Saliva_1e8_5_Probe_4A_10_S20","THP1_1e6_1_Probe_3D_100_S1","THP1_1e6_2_Probe_3D_50_S2","THP1_1e6_3_Probe_3D_25_S3","THP1_1e6_4_Probe_3D_10_S4","THP1_1e6_5_Probe_1_S5","THP1_1e6_6_Probe_None_S36","THP1_1e6_7_Probe_4A_100_S37","THP1_1e6_8_Probe_4A_50_S38","THP1_1e6_EukmRNADep_1_Probe_4A_50_S30","THP1_1e6_EukmRNADep_2_Probe_4A_25_S31","THP1_1e6_EukmRNADep_3_Probe_4A_10_S32","THP1_1e8_1_Probe_4A_25_16hr_S6","THP1_1e8_2_Probe_4A_10_16hr_S7","THP1_1e8_3_Probe_3A_S8","THP1_1e8_4_Probe_4A_25_S9","THP1_1e8_5_Probe_4A_10_S10","THP1_1e8_6_Probe_None_S39","THP1_1e8_7_Probe_1_S40","THP1_1e8_8_Probe_4A_50_S41","THP1_1e8_EukmRNADep_1_Probe_4A_50_S33","THP1_1e8_EukmRNADep_2_Probe_4A_25_S34","THP1_1e8_EukmRNADep_3_Probe_4A_10_S35","Undetermined_S0"
"MT0697",368.200378,0,698.600812,404.953094,222.16194,3.391024,132.711215,207.82489,0,2241.030519,2776.176494,2123.553978,2525.128515,3079.635741,9.026108,1439.751495,1473.449796,3637.571392,3611.153819,2349.879896,2442.621909,3687.352123,431.208596,393.421119,370.51924,378.523054,297.250681,0,143.420368,252.032872,504.826231,628.773145,518.178388,1235.716573,1174.166994,117.576277,644.369362,631.690423,2.306395,191.455719,449.335614,975.929227,859.412645,810.055792,2556.271081
"MT0717.1",307.167714,0,250.187238,80.019576,41.505156,0,3.442824,65.16153,0,292.457466,344.995308,264.86271,388.213182,428.927184,0,221.053644,220.731966,999.305748,887.09229,582.306732,561.867138,959.582862,94.93848,79.689204,79.211034,50.8599,51.459786,0,31.133214,95.755716,21.708918,60.058152,42.139818,278.833968,248.144148,27.047034,145.720134,136.400166,0,49.894866,87.479028,121.785552,98.702982,107.092692,443.463552
"MT0724.1",0.33396,0,130.90506,0.2904,0,0,13.0317,0,0,82.9092,98.31492,68.19318,102.93954,118.701,0.24684,39.53796,66.5379,246.55686,193.61694,116.62464,128.44392,264.22044,21.82356,29.56998,16.39308,14.74506,12.73404,0,8.39256,13.80126,11.20218,27.41376,15.27504,51.02328,65.97162,11.08602,26.67324,27.82758,0.33396,7.04946,21.17742,30.57912,31.34142,25.12686,95.5053
"MT0725",52.030048,0,108.847022,108.382468,0.111089,0,13.542759,0,0,293.567831,262.816376,236.61957,291.517734,357.433907,0,171.895079,151.828366,500.80941,499.031986,340.810953,322.036912,554.445199,60.29103,62.391622,56.160539,42.71877,51.898761,0,23.995224,27.782349,32.660166,27.822745,48.444903,147.091935,150.707377,13.088304,101.727227,87.719914,0,30.812049,41.476593,79.256952,52.333018,60.371822,260.422913
"MT0726",188.211156,56.4324,692.789628,12.7428,0,0,17.330208,0,0,164.991954,229.77999,142.073118,157.73766,222.935286,0.9102,71.796576,80.73474,399.568698,342.308016,204.549246,225.338214,378.752424,47.576154,24.265932,36.398898,26.978328,25.157928,0,16.829598,18.622692,43.980864,74.845746,108.3138,93.513948,92.8404,12.78831,65.561706,37.463832,0.9102,20.270154,43.798824,48.686598,55.70424,57.470028,237.853464
"MT0726.1",973.478064,244.986872,1113.526688,1856.894936,27.5016,1.073872,645.344688,38.685584,0,6455.686296,7114.99132,5172.671176,6846.353072,8679.819264,17.587928,3671.044528,3932.440688,6735.691872,7494.827704,5349.807672,6468.873968,7010.09236,2281.38868,2063.811736,1861.046368,1634.367704,1263.82948,0,575.935888,1529.900912,1020.1784,1424.543592,1529.953296,5896.185888,6078.390536,624.0244,2886.908432,3362.00512,13.68532,1338.777888,2142.911576,2698.247456,2994.413496,2672.605488,6339.406912
"MT0740.1",61.057697,0,118.219853,19.033386,3.0999,0,13.246906,0,0,136.581594,170.256841,128.366859,124.636646,204.231745,0.185994,153.155726,103.805318,552.50551,499.435222,292.992215,339.563046,591.119931,34.30556,53.328613,36.671817,27.17579,17.369773,0,11.355967,42.716622,29.335387,48.833758,56.686838,127.0959,147.121254,8.752051,72.754653,87.737503,0,38.480092,51.902659,82.746664,80.111749,77.642162,244.024128
"MT0761",127.887437,0,243.50739,27.005804,0,0,5.158412,30.007653,0,24.762545,32.792762,30.972146,28.165363,66.745083,0,29.04316,33.204568,124.170346,104.132733,52.852049,74.385168,95.528155,14.554091,9.796648,14.62995,8.333653,4.204756,0,0.498502,2.665902,4.183082,13.156118,5.754447,10.100084,24.101488,3.2511,11.411361,14.781668,0,0,6.382993,16.179641,28.522984,24.339902,57.717862
"MT0762.1",34.655265,0,117.905778,0.631669,51.918,0,0.8653,1.323909,0,25.915735,22.523759,14.7101,20.057654,30.069175,0,7.848271,12.624727,52.463139,60.380634,36.77525,36.913698,79.244174,1.825783,4.603396,2.621859,1.064319,1.756559,0,0,0.640322,13.083336,7.519457,6.0571,12.771828,14.606264,2.137291,7.493498,5.486002,0,0,2.16325,11.672897,5.892693,13.905371,35.174445
"MT0765",69.624888,0,301.390464,176.452416,11.7792,0,51.298416,57.040776,0,336.090024,399.157824,356.95884,423.177576,543.737688,0,219.083304,266.779248,1101.885264,997.384128,581.185728,735.817176,1148.992248,125.44848,96.314592,109.026312,79.097328,46.47876,0,34.30692,72.412632,84.378336,192.118752,98.788224,286.882416,266.151024,28.692168,174.047496,145.12956,1.442952,61.05552,116.987088,207.255024,233.159448,211.004736,576.719448
"MT0768.1",48.139284,0,101.919086,10.655946,0.301514,0,3.669646,9.08219,0,43.918088,42.109004,38.468774,43.35183,46.212536,1.272242,31.84282,27.43042,106.103512,112.126438,51.757452,49.771872,109.72168,16.634748,14.406486,15.678728,5.199278,8.86157,0,1.331074,1.860562,3.301946,10.177936,25.488964,30.210232,23.1651,3.287238,12.862146,9.016004,0,0.419178,5.84643,24.334386,26.06993,11.957604,59.096744
"MT0771",10.302292,0,86.965242,0.7553,0,7.039396,5.66475,0,0,18.769205,20.453524,11.208652,19.955026,39.071669,0,8.164793,20.687667,45.703203,49.328643,34.660717,26.571454,52.871,4.90945,3.897348,4.207021,3.24779,1.193374,0,0.649558,2.145052,0,5.317312,1.548365,16.556176,24.985324,0.52871,12.288731,7.500129,0,4.569565,5.483478,14.411124,14.486654,5.370183,28.014077
"MT0772.2",87.588996,103.9632,159.583512,50.351268,0,0,5.907,0,0,78.480402,78.775752,75.278808,81.563856,74.829876,0,47.397768,40.061274,194.824674,192.39099,117.773766,130.78098,220.012122,19.162308,17.933652,21.643248,8.647848,19.410402,0,11.235114,10.077342,10.585344,19.481286,61.326474,33.02013,55.691196,3.874992,30.30291,23.994234,0,3.5442,14.932896,51.709878,32.949246,44.196174,132.895686
"MT0781",903.760561,28.5903,1246.812394,591.300349,122.8324,1.0589,129.789373,30.7081,0,3103.487654,3480.720779,2676.814488,3649.81652,4123.727215,5.220377,1951.457399,2049.829209,6815.334536,6568.303755,4414.035239,4425.100744,6931.855892,674.349876,665.846909,639.490888,481.079448,485.71743,1.0589,211.409385,539.308359,574.357949,795.466858,860.917467,2211.417349,1731.386212,206.739636,912.316473,1149.160636,6.3534,371.843324,644.65832,1226.830951,1286.203474,1229.944117,3775.264403
"MT0806",139.066752,0,634.087344,350.162604,0,0,155.1396,7.7088,0,153.74238,153.144948,111.999228,196.757484,194.02086,1.9272,66.835296,49.076148,395.972148,321.755676,210.440604,233.364648,398.862948,31.712076,22.239888,28.541832,33.022572,17.87478,0,8.152056,41.955144,15.860856,68.502324,22.83732,106.67052,80.017344,8.200236,46.368432,58.58688,0.9636,24.52362,40.4712,59.271036,62.412372,32.984028,239.493144
"MT0827",16.994917,0,66.512817,0.551237,49.545929,0,3.7372,0,0,16.920173,22.320427,21.227296,23.385529,27.346961,0,12.725166,22.563345,60.299722,47.434411,36.007922,35.073622,54.93684,1.158532,5.176022,3.625084,3.101876,1.336049,0,1.784513,10.2773,5.344196,4.699529,6.241124,6.568129,11.099484,3.017789,5.745945,1.784513,0,1.859257,4.568727,8.614246,11.790866,6.35324,32.23335
"MT0835",119.21997,0,142.06312,220.1249,0,0,159.46646,0.8104,0,673.17902,698.34194,509.3364,695.28268,778.60193,2.98835,412.80763,466.10156,1235.12051,1300.85408,803.97758,951.08544,1370.63965,148.26268,130.74791,136.51188,121.02311,84.26134,0,37.21762,105.34187,119.61504,187.82033,166.59798,371.17333,377.23107,42.94107,232.63545,202.05298,0.89144,69.12712,123.15041,285.81795,305.13586,307.88109,659.00715
"MT0853",193.514688,0,184.85216,81.849288,50.186588,0,29.53574,0,0,365.363388,435.01166,266.749788,398.834004,450.016396,0,294.05222,231.335904,1147.630272,1064.698168,705.696324,751.280944,1184.552364,145.832112,98.458912,105.33286,91.439944,84.624004,0,33.364268,100.295832,78.301132,75.21704,136.908548,336.968472,342.614584,33.760656,201.200748,196.270068,1.227836,68.236744,118.877728,153.933896,173.917652,174.691092,556.838128
"MT0856.1",114.1932,0,531.2347,153.47085,127.1275,0,51.70555,18.99,0,734.96575,688.7673,540.4343,655.3871,934.9832,0.7596,443.95455,609.35745,1863.8474,1784.62745,948.98305,1159.60325,1864.46985,195.8502,189.65735,137.96235,154.5997,89.2741,0,52.961,188.26475,162.79705,235.78195,144.3451,495.6812,467.0907,41.34545,227.7956,241.79545,1.6247,101.0901,212.46645,335.49,313.36665,310.4654,886.411
"MT0859",34.197072,69.6781,89.861262,0,17.646566,0,0,0.759413,0,17.396038,8.502294,14.632401,13.810356,13.364103,0,8.196963,7.766368,61.191464,44.562668,28.536705,32.826997,53.378122,3.577853,4.634768,1.424878,2.3487,5.24543,0,0.751584,4.885296,3.170745,0,0,17.967555,13.418906,0,2.771466,7.554985,0,0.211383,2.591399,12.322846,5.503787,4.916612,30.165137
"MT0868",48.009434,0,120.252116,6.918664,10.70959,1.335338,2.724448,2.177766,0,74.904396,107.382684,87.487044,106.898736,139.287404,1.003744,66.874444,81.724478,249.242182,236.453408,146.34946,157.184518,290.297104,28.266148,15.558032,13.48781,11.60579,12.555762,0,8.487014,11.60579,39.979482,57.455382,33.87636,52.02441,56.173816,6.112084,34.745674,34.647092,0,11.33693,20.307892,66.291914,53.18947,61.559978,137.38746
"MT0895",33.452188,0,163.821476,13.971608,0,0,17.68312,0,0,72.879716,83.032936,47.530672,55.81842,95.430552,0.077728,61.424552,56.731724,165.249728,158.341652,87.97838,96.38272,165.793824,14.399112,12.057556,9.27878,10.192084,8.530648,0,9.502248,12.708528,9.890888,15.83708,11.066524,36.211532,43.003016,4.265324,18.576992,30.090452,0,10.677884,29.497776,25.79598,19.694332,30.615116,99.841616
"MT0903",91.590966,0,549.255204,161.314884,137.322882,0,94.224456,82.591695,0,304.812846,354.395106,300.381318,357.936696,420.840783,1.8162,216.727146,215.94618,1104.603759,966.136671,673.646742,668.461491,1200.462795,98.674146,106.456563,80.684685,68.597874,64.711206,0,29.140929,114.638544,76.343967,144.923679,68.034852,307.854981,247.766004,26.443872,125.13618,148.719537,0,54.30438,77.061366,200.935287,144.969084,182.773287,522.239229
"MT0910.1",5.60287,0,92.11265,0,0,0,5.66706,0,0,30.18764,31.59982,11.24242,43.14485,44.44699,0,7.02422,10.19704,69.26101,75.04728,37.63368,34.03904,85.281,5.502,9.73854,4.91512,4.54832,3.64049,0,0.1834,6.27228,2.74183,4.91512,4.66753,22.99836,11.06819,0.75194,3.25535,5.20856,0,5.36445,7.08841,10.00447,12.6546,15.80908,35.9464
"MT0910.2",31.613161,0,174.467445,39.953995,0,0,10.841084,13.231323,0,67.576757,97.279727,55.345534,71.497149,84.888488,0,29.722972,32.513251,165.866585,167.51675,70.037003,92.819281,155.665565,16.771677,9.930993,10.161016,11.971197,15.221522,0,1.0001,14.781478,1.30013,3.970397,2.0002,31.643164,29.922992,4.120412,12.011201,24.812481,0,5.0005,7.510751,4.380438,9.070907,10.741074,89.0089
"MT0910.3",23.24562,0,107.91827,11.43115,0,0,0,5.24327,0,16.558055,26.54491,17.16726,14.011715,21.05522,0,16.503295,4.02486,41.52177,58.66165,27.72225,27.9276,55.574555,5.140595,5.113215,2.087725,1.02675,4.01117,0,0.91723,8.850585,0.609205,6.61227,8.0771,18.803215,7.55688,0.362785,4.031705,10.315415,0,0.444925,5.72242,5.87301,6.550665,3.976945,30.467095
"MT0910.4",26.876772,0,75.133656,5.0544,0,0,0,0.227448,0,16.856424,18.865548,16.913286,13.469976,19.604754,0,10.61424,5.250258,31.59,41.837796,19.023498,20.899944,41.016456,3.651804,3.98034,2.356614,1.914354,1.889082,0,0.6318,13.286754,4.902768,5.414526,5.326074,14.94207,4.593186,0.6318,4.45419,8.965242,0,0,4.163562,5.585112,4.302558,4.83327,23.641956
"MT0915.1",82.831856,0,311.055072,23.879032,0,0,15.672664,0,0,50.006384,76.274256,41.622024,62.269096,64.714144,0,54.99016,30.558416,193.280576,194.460944,110.907752,122.67396,214.461624,21.537032,14.782704,20.618968,13.265088,7.756704,0,11.784944,16.81556,12.815424,10.91372,8.787184,61.247984,43.177112,5.66764,17.75236,33.949632,0,10.735728,15.288576,20.206776,18.305072,19.466704,85.473632
"MT0932",82.813698,0,207.16965,10.308834,19.516374,0,15.318819,3.051126,0,88.094493,89.168706,78.5349,109.894698,125.520435,0,96.5889,113.451336,284.413689,302.828769,154.822077,166.827987,270.728757,14.036985,20.057994,32.289579,20.229507,7.745166,0,4.96485,29.509263,13.684932,33.58044,15.273684,61.410681,87.968115,4.955823,43.3296,35.38584,0,6.355008,46.615428,57.158964,44.855163,46.073808,141.769035
"MT0937",133.791421,0,505.654368,115.842098,58.985604,0,22.633365,0,0,429.441487,404.753068,289.420105,428.145507,605.907678,0.9257,266.712684,373.445894,1205.270657,1279.465512,693.589982,784.484465,1175.750084,156.545127,97.226271,99.290582,72.917389,71.769521,0,28.335677,137.142455,114.97194,176.355107,110.398982,337.343594,293.187704,26.021427,141.095194,181.71491,0,67.178049,100.864272,212.050099,220.603567,202.182137,656.386099
"MT0943",39.453386,0,339.957093,77.943579,0,0,1.926386,16.2617,0,85.961848,119.173243,94.718148,110.617087,124.014226,0,44.344405,51.799769,310.135637,331.526027,186.659298,183.932336,340.157237,29.571276,46.708606,29.683857,34.912619,14.085134,0,10.670177,20.414688,27.632381,39.878692,28.420448,79.319569,100.785013,7.230202,32.435837,47.884452,0,3.414957,33.348994,54.977055,51.136792,44.306878,159.86502
"MT0946",58.380249,0,162.087941,17.928463,0,0,8.049514,12.703937,0,287.970087,363.027976,261.422007,279.120727,397.838295,1.148715,324.482206,295.891966,558.683922,517.3472,310.093487,345.601544,612.282113,47.871634,39.720012,34.418905,38.230937,29.790009,0.297815,23.433786,92.875735,156.208222,165.491541,160.088326,147.341844,127.89027,14.831187,74.649457,76.189586,0,26.667206,68.888864,224.110042,191.520572,199.774302,343.040335
"MT0968.1",254.273661,0,277.802217,164.748978,25.60653,0,47.834307,5.432184,0,437.618052,529.981542,353.198313,489.313791,632.244042,0.8181,307.450161,346.997115,993.729708,958.40415,598.096548,667.921383,1112.550552,95.742243,96.5358,99.063729,88.043922,55.262655,0.319059,37.125378,101.738916,138.782484,195.624072,152.191143,275.626071,248.285169,26.964576,145.37637,136.123659,0,52.448391,92.674368,202.946067,207.609237,234.156582,578.64213
"MT0973",25.825448,260.7562,197.327976,6.7354,0,0,0,0,0,52.661206,85.289408,47.070824,44.819276,101.723784,0.9622,17.46393,31.887308,105.659182,119.707302,76.610364,62.918258,122.314864,10.093478,9.179388,4.734024,4.993818,4.801378,0,1.9244,0.635052,14.433,7.226122,9.410316,30.83851,18.23369,2.482476,12.21994,13.4708,0,2.963576,7.178012,24.10311,30.155348,33.888684,92.265358
"MT0991",26.106952,11.519444,129.533378,0,33.16634,0,0.7102,0,0,12.016584,31.270106,28.081308,19.821682,41.880494,0,8.77097,19.665438,52.043456,44.934354,22.641176,27.754616,37.67611,2.45019,2.542516,4.516872,0.60367,3.323736,0,3.203002,3.714346,0.582364,1.320972,6.420208,8.600522,9.005336,1.38489,3.295328,4.310914,0,0,4.942992,14.672732,13.436984,4.715728,38.698798
"MT1007",290.17632,0,481.032048,398.471136,250.216176,0,173.063184,66.171504,0,1163.404368,1278.247152,1045.940448,1249.940832,1533.150192,5.622288,745.523184,840.819504,1833.3336,1747.44024,1205.839488,1353.597504,1956.49776,230.620992,257.2416,206.173296,197.46216,159.986736,0,83.0676,211.83456,150.515568,142.496256,195.932352,649.759152,665.895216,69.611136,359.826432,342.482112,0.4872,175.216608,246.57192,360.050544,417.130896,316.933344,1224.557712
"MT1025.2",536.947466,36.62681,740.739978,244.07416,25.285832,0.23529,79.873112,0.7843,0,503.850006,527.20646,430.196393,518.900723,615.91079,1.905849,343.005762,343.5234,1123.721511,1092.051477,685.752705,721.579529,1138.191846,126.280143,130.680066,96.021849,82.837766,63.175365,0,35.348401,85.700461,86.594563,135.927033,179.957635,283.171515,259.728788,27.050507,118.068522,166.42846,1.301938,62.689099,107.017735,214.968787,217.180513,208.529684,682.905696
"MT1025.3",607.868523,113.86089,751.1103,422.435403,90.2394,0,81.702045,33.999021,0,535.579686,599.923917,388.551393,570.357243,648.732816,0.805077,305.787708,306.893583,1043.309016,1074.609702,669.921381,652.430862,1093.462659,107.172558,100.723095,101.943981,87.452595,48.48156,0,28.248471,72.996597,127.21986,214.911324,194.678235,247.503672,249.104979,29.849778,99.449127,149.195808,0,71.059104,92.070729,274.823208,239.04594,258.544728,698.373333
"MT1040.1",182.285513,0,353.039172,157.229556,10.541,0,116.098574,72.659113,0,677.99712,814.08143,613.338626,711.138024,1033.207738,3.1623,476.811594,449.246879,1892.836829,1728.629131,1175.774763,1302.509206,2033.126998,164.481764,210.830541,179.924329,134.956423,122.960765,0,49.205388,140.269087,181.927119,258.496943,287.389824,560.064412,545.644324,63.520066,308.176676,307.554757,0.853821,104.155621,203.399136,377.947555,332.821534,399.756884,982.979873
"MT1054.1",239.863398,0,246.749184,0,0,0,2.1906,3.54147,0,180.644178,177.387486,144.148782,148.44966,209.698836,1.234038,131.246148,134.415216,497.908776,451.95729,281.579724,299.827422,475.462428,57.875652,53.88876,39.116814,36.422376,24.228036,0,16.458708,61.395216,14.297316,14.20239,42.044916,161.074818,147.807084,13.625532,79.00764,80.438832,0,27.05391,67.127286,54.998664,55.137402,70.267146,253.737198
"MT1055",22.90071,0,201.238275,8.139645,0,0,1.05786,6.17085,0,85.030395,76.175715,59.39688,45.50757,99.98736,0,45.556545,44.37135,213.384075,206.6745,132.418605,135.97419,205.626435,29.95311,19.35492,15.192045,15.63282,11.528715,0,7.13076,17.47428,7.75764,19.17861,4.397955,54.430815,47.54493,5.475405,29.845365,29.864955,0,7.62051,24.35037,49.60188,17.229405,31.040355,106.43247
"MT1070",121.33282,0,202.896036,26.042954,52.247398,0,4.607848,0,0,112.72002,91.56483,56.941374,73.897824,152.295836,1.0766,77.795116,94.568544,285.51432,272.97193,171.760764,141.540602,309.813182,24.92329,32.222638,33.58992,14.361844,9.840124,0,8.957312,35.15099,19.841738,9.021908,8.709694,79.29159,68.20261,6.491898,40.824672,37.013508,0,25.041716,47.327336,17.936156,21.919576,35.969206,140.668556
"MT1070.1",61.285,0,203.06125,39.87375,67.97875,0,14.875,22.61,0,144.515,164.26375,136.50875,153.6325,150.465,0.875,71.32125,105.23625,395.63125,377.965,189.98,258.37,391.55375,49.175,39.34875,25.0075,25.61125,20.02,0,11.0775,17.10625,45.15875,22.65375,38.92875,89.55625,103.55625,8.9775,47.5475,49.39375,0.1925,12.01375,38.1675,68.69625,59.26375,71.2775,208.005
"MT1071",115.573304,0,197.3543,23.378894,33.160446,0,18.110642,21.073008,0,134.036804,138.55831,130.828258,188.36873,145.61547,0.8206,74.116592,90.167528,420.442616,383.072492,248.321766,252.137556,429.149182,36.451052,34.09593,35.597628,24.880592,11.52943,0,15.501134,44.181104,31.002268,33.11121,43.262032,108.352024,91.267132,6.417092,48.677992,52.616872,0,19.341542,44.427284,67.026608,76.60301,46.495196,177.20857
"MT1075.1",2809.991725,237.900325,2661.365725,1412.10855,403.453175,2.127075,407.922725,146.6156,0,2952.416,3287.084775,2379.425075,2854.992375,4001.3063,9.630175,2354.1784,2635.29335,5580.574225,5590.4916,3847.124775,4205.1106,6379.762075,1095.407725,1111.239625,961.626375,843.99105,690.87755,1.795,360.786025,931.605,707.10435,878.625575,762.42625,3211.533225,2934.107,339.605025,1630.578,1781.277225,3.03355,665.038525,1355.359625,1377.581725,1342.579225,1361.157475,4242.6261
"MT1077",74.322504,0,261.38169,66.982668,2.861292,0,8.192892,10.734288,0,144.681852,151.986144,86.6385,109.360002,179.905956,0.479844,74.855664,117.863904,401.140698,358.265748,235.505658,237.282858,431.175378,55.910712,38.07651,30.550068,23.929998,34.219986,0,11.231904,45.905076,25.431732,32.807112,18.92718,127.345266,111.9636,5.02059,46.793676,62.450808,0.8886,21.557436,58.994154,45.14088,54.613356,50.659086,200.450388
"MT1082",207.546624,0,747.031724,355.439608,0,0,66.0594,50.045,0,289.480298,251.115801,230.277063,309.628415,346.241337,3.0027,140.356207,127.544687,989.169452,851.645792,662.185431,569.672244,1036.662157,113.462024,86.858102,92.232935,88.649713,63.867429,0,29.486514,39.985955,113.061664,115.323698,61.0549,272.705214,286.517634,26.553877,118.016119,130.527369,1.0009,38.0342,91.131945,162.876457,141.277035,123.31088,482.013422
